id,observed_on_string,observed_on,scientific_name,common_name,observed_in
152901041,2023-03-28 23:34:39-07:00,2023-03-28,Dryobates scalaris,Ladder-backed Woodpecker,Joshua Tree National Park
152901064,2023-03-28 23:21:51-07:00,2023-03-28,Auriparus flaviceps,Verdin,Joshua Tree National Park
152901117,2023-03-28 23:17:11-07:00,2023-03-28,Thryomanes bewickii,Bewick's Wren,Joshua Tree National Park
152901283,2023-03-30 07:55:06-07:00,2023-03-30,Geococcyx californianus,Greater Roadrunner,Joshua Tree National Park
152908398,2023-03-29 14:31:48-07:00,2023-03-29,Aphelocoma californica,California Scrub-Jay,Joshua Tree National Park
152958597,2023/03/22 11:00 AM,2023-03-22,Melozone crissalis,California Towhee,Joshua Tree National Park
152958982,2023/03/23 11:41 AM,2023-03-23,Poecile gambeli,Mountain Chickadee,Joshua Tree National Park
152959526,2023/03/25 8:29 AM,2023-03-25,Aeronautes saxatalis,White-throated Swift,Joshua Tree National Park
153060983,2023-03-30 15:10:51-07:00,2023-03-30,Lanius ludovicianus,Loggerhead Shrike,Joshua Tree National Park
153063288,2023-03-27 13:07:22-07:00,2023-03-27,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
153078801,2023-03-31 15:25:44-07:00,2023-03-31,Phainopepla nitens,Phainopepla,Joshua Tree National Park
153079066,2023-03-31 14:30:35-07:00,2023-03-31,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
153080974,2023-03-30 10:43:11-07:00,2023-03-30,Salpinctes obsoletus,Rock Wren,Joshua Tree National Park
153095570,2023/03/31 10:03 AM,2023-03-31,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
153095571,2023/03/31 12:46 PM,2023-03-31,Polioptila melanura,Black-tailed Gnatcatcher,Joshua Tree National Park
153095573,2023/03/31 1:03 PM,2023-03-31,Selasphorus rufus,Rufous Hummingbird,Joshua Tree National Park
153095576,2023/03/31 2:50 PM,2023-03-31,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
153131289,2023-04-01 16:08:58-07:00,2023-04-01,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
153232360,2023-04-02 13:45:35-07:00,2023-04-02,Mimus polyglottos,Northern Mockingbird,Joshua Tree National Park
153234893,2023-04-02 13:53:03-07:00,2023-04-02,Mimus polyglottos,Northern Mockingbird,Joshua Tree National Park
153322398,2023-01-07 07:25:19,2023-01-07,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
153385969,2023-03-31 12:24:26-07:00,2023-03-31,Phainopepla nitens,Phainopepla,Joshua Tree National Park
153386036,2023-03-31 12:26:04-07:00,2023-03-31,Corthylio calendula,Ruby-crowned Kinglet,Joshua Tree National Park
153392965,2023-04-02 14:57:22-07:00,2023-04-02,Spizella breweri,Brewer's Sparrow,Joshua Tree National Park
153400146,2023-03-31 12:26:27-07:00,2023-03-31,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
153400437,2023-03-31 12:26:57-07:00,2023-03-31,Corthylio calendula,Ruby-crowned Kinglet,Joshua Tree National Park
153414586,2022/05/05 11:31 AM,2022-05-05,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
153457828,2023-04-04 08:16:51-07:00,2023-04-04,Calypte,Anna's and Costa's Hummingbirds,Joshua Tree National Park
153516960,2023-03-25 15:50:03-07:00,2023-03-25,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
153547818,2010/05/19 12:06 PM,2010-05-19,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
153591165,2023/03/28 9:17 AM,2023-03-28,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
153596294,2023/03/28 9:47 AM,2023-03-28,Myadestes townsendi,Townsend's Solitaire,Joshua Tree National Park
153596769,2023/03/28 9:54 AM,2023-03-28,Setophaga coronata,Yellow-rumped Warbler,Joshua Tree National Park
153596874,2023/03/28 9:55 AM,2023-03-28,Vireo cassinii,Cassin's Vireo,Joshua Tree National Park
153654938,2023-03-25 15:26:35-07:00,2023-03-25,Corvus corax,Common Raven,Joshua Tree National Park
153657155,2023/03/28 10:28 AM,2023-03-28,Auriparus flaviceps,Verdin,Joshua Tree National Park
153710416,2023-03-27 16:34:02-07:00,2023-03-27,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
153761077,2023-04-04 09:59:06,2023-04-04,Dryobates scalaris,Ladder-backed Woodpecker,Joshua Tree National Park
153768545,2023-04-06 15:44:43-07:00,2023-04-06,Corvus corax,Common Raven,Joshua Tree National Park
153901970,2023/04/07 10:01 AM,2023-04-07,Mimus polyglottos,Northern Mockingbird,Joshua Tree National Park
153902014,2023/04/07 10:56 AM,2023-04-07,Phainopepla nitens,Phainopepla,Joshua Tree National Park
153916263,2022-12-12 11:04:51-08:00,2022-12-12,Pipilo maculatus,Spotted Towhee,Joshua Tree National Park
154015048,2023-04-08 13:16:55-07:00,2023-04-08,Aphelocoma californica,California Scrub-Jay,Joshua Tree National Park
154160014,2023/03/27 4:53 PM,2023-03-27,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154170381,2023-04-09 14:08:53-07:00,2023-04-09,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154178353,2023-04-04 16:45:51,2023-04-04,Gymnorhinus cyanocephalus,Pinyon Jay,Joshua Tree National Park
154178356,2023-04-04 16:55:23,2023-04-04,Haemorhous cassinii,Cassin's Finch,Joshua Tree National Park
154178358,2023-04-04 17:07:42,2023-04-04,Icterus parisorum,Scott's Oriole,Joshua Tree National Park
154191119,2023/04/08 2:02 PM,2023-04-08,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154191129,2023/04/08 3:59 PM,2023-04-08,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154222099,2023-04-09 09:46:53,2023-04-09,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154222203,2023-04-09 10:30:02,2023-04-09,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154223480,2023-04-09 14:18:35,2023-04-09,Icterus parisorum,Scott's Oriole,Joshua Tree National Park
154223630,2023-04-09 12:14:45,2023-04-09,Lanius ludovicianus,Loggerhead Shrike,Joshua Tree National Park
154227561,2023/04/09 2:25 PM,2023-04-09,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154229467,2023/04/09 5:25 PM,2023-04-09,Dryobates scalaris,Ladder-backed Woodpecker,Joshua Tree National Park
154229468,2023/04/09 6:11 PM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154229469,2023/04/09 4:27 PM,2023-04-09,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154229471,2023/04/09 3:20 PM,2023-04-09,Icterus parisorum,Scott's Oriole,Joshua Tree National Park
154229472,2023/04/09 2:44 PM,2023-04-09,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154229473,2023/04/09 1:35 PM,2023-04-09,Aeronautes saxatalis,White-throated Swift,Joshua Tree National Park
154273614,2023-04-09 09:59:59,2023-04-09,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154286151,2021/05/08 4:55 PM,2021-05-08,Setophaga townsendi,Townsend's Warbler,Joshua Tree National Park
154286172,2021/05/09 8:28 PM,2021-05-09,Spinus pinus,Pine Siskin,Joshua Tree National Park
154344439,2023-04-05 10:52:35-07:00,2023-04-05,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154355516,2023/04/09 5:28 PM,2023-04-09,Aphelocoma californica,California Scrub-Jay,Joshua Tree National Park
154373027,2023/04/03 7:12 AM,2023-04-03,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154375357,2023/04/08 12:07 PM,2023-04-08,Dryobates scalaris,Ladder-backed Woodpecker,Joshua Tree National Park
154375521,2023/04/10 5:23 AM,2023-04-10,Streptopelia decaocto,Eurasian Collared-Dove,Joshua Tree National Park
154379556,2023/04/09 5:25 PM,2023-04-09,Sialia currucoides,Mountain Bluebird,Joshua Tree National Park
154391555,2023-04-09 10:48:29,2023-04-09,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154565840,2023/04/05 1:26 PM,2023-04-05,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154565842,2023/04/05 1:39 PM,2023-04-05,Corthylio calendula,Ruby-crowned Kinglet,Joshua Tree National Park
154613319,2023/04/05 4:43 PM,2023-04-05,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154628718,2023/04/06 11:55 AM,2023-04-06,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154773179,2023-04-13 13:52:15,2023-04-13,Turdus migratorius,American Robin,Joshua Tree National Park
154774951,2023/04/08 1:24 PM,2023-04-08,Aphelocoma californica,California Scrub-Jay,Joshua Tree National Park
154774983,2023/04/08 3:33 PM,2023-04-08,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154774991,2023/04/08 4:20 PM,2023-04-08,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154774993,2023/04/08 4:34 PM,2023-04-08,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154779208,2023/04/09 6:49 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154779221,2023/04/09 6:59 AM,2023-04-09,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154779232,2023/04/09 7:25 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154780231,2023/04/09 9:22 AM,2023-04-09,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154780237,2023/04/09 9:25 AM,2023-04-09,Corvus corax,Common Raven,Joshua Tree National Park
154780259,2023/04/09 9:36 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154780269,2023/04/09 9:40 AM,2023-04-09,Sayornis saya,Say's Phoebe,Joshua Tree National Park
154780279,2023/04/09 9:45 AM,2023-04-09,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154780285,2023/04/09 3:17 PM,2023-04-09,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154810526,2023/04/10 5:25 AM,2023-04-10,Campylorhynchus brunneicapillus,Cactus Wren,Joshua Tree National Park
154810561,2023/04/10 5:46 AM,2023-04-10,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154810582,2023/04/10 6:24 AM,2023-04-10,Aphelocoma californica,California Scrub-Jay,Joshua Tree National Park
154810583,2023/04/10 6:24 AM,2023-04-10,Campylorhynchus brunneicapillus,Cactus Wren,Joshua Tree National Park
154810584,2023/04/10 6:25 AM,2023-04-10,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154810588,2023/04/10 6:49 AM,2023-04-10,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154810595,2023/04/10 7:00 AM,2023-04-10,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154810638,2023/04/10 7:47 AM,2023-04-10,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154810661,2023/04/10 8:27 AM,2023-04-10,Thryomanes bewickii,Bewick's Wren,Joshua Tree National Park
154812022,2023-04-13 11:33:52-07:00,2023-04-13,Dryobates scalaris,Ladder-backed Woodpecker,Joshua Tree National Park
154817882,2023-04-09 09:12:41,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154865592,2023/04/09 6:15 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154865593,2023/04/09 6:16 AM,2023-04-09,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154865594,2023/04/09 6:54 AM,2023-04-09,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154865596,2023/04/09 7:10 AM,2023-04-09,Myadestes townsendi,Townsend's Solitaire,Joshua Tree National Park
154865597,2023/04/09 7:09 AM,2023-04-09,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154865600,2023/04/09 7:13 AM,2023-04-09,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154865605,2023/04/09 7:20 AM,2023-04-09,Salpinctes obsoletus,Rock Wren,Joshua Tree National Park
154865607,2023/04/09 7:39 AM,2023-04-09,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154865619,2023/04/09 7:53 AM,2023-04-09,Icterus bullockii,Bullock's Oriole,Joshua Tree National Park
154865624,2023/04/09 7:59 AM,2023-04-09,Haemorhous mexicanus,House Finch,Joshua Tree National Park
154865628,2023/04/09 8:00 AM,2023-04-09,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154865639,2023/04/09 8:29 AM,2023-04-09,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154865644,2023/04/09 7:49 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154865645,2023/04/09 8:03 AM,2023-04-09,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154865646,2023/04/09 8:03 AM,2023-04-09,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154865649,2023/04/09 8:31 AM,2023-04-09,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154865650,2023/04/09 8:52 AM,2023-04-09,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154868623,2023/04/09 2:43 PM,2023-04-09,Aphelocoma californica,California Scrub-Jay,Joshua Tree National Park
154868627,2023/04/09 2:48 PM,2023-04-09,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154868629,2023/04/09 3:05 PM,2023-04-09,Streptopelia decaocto,Eurasian Collared-Dove,Joshua Tree National Park
154869569,2023/04/09 9:14 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154869573,2023/04/09 9:19 AM,2023-04-09,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154869576,2023/04/09 9:31 AM,2023-04-09,Haemorhous mexicanus,House Finch,Joshua Tree National Park
154869581,2023/04/09 9:41 AM,2023-04-09,Myadestes townsendi,Townsend's Solitaire,Joshua Tree National Park
154869582,2023/04/09 9:42 AM,2023-04-09,Haemorhous mexicanus,House Finch,Joshua Tree National Park
154869583,2023/04/09 9:51 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154869594,2023/04/09 10:53 AM,2023-04-09,Spizella breweri,Brewer's Sparrow,Joshua Tree National Park
154869595,2023/04/09 11:05 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154869604,2023/04/09 3:08 PM,2023-04-09,Streptopelia decaocto,Eurasian Collared-Dove,Joshua Tree National Park
154869614,2023/04/09 2:29 PM,2023-04-09,Aphelocoma californica,California Scrub-Jay,Joshua Tree National Park
154869615,2023/04/09 12:40 PM,2023-04-09,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154873037,2023/04/08 5:29 PM,2023-04-08,Auriparus flaviceps,Verdin,Joshua Tree National Park
154891229,2023/04/09 7:50 AM,2023-04-09,Haemorhous mexicanus,House Finch,Joshua Tree National Park
154891231,2023/04/09 7:50 AM,2023-04-09,Zonotrichia leucophrys,White-crowned Sparrow,Joshua Tree National Park
154891233,2023/04/09 7:44 AM,2023-04-09,Salpinctes obsoletus,Rock Wren,Joshua Tree National Park
154891948,2023/04/09 8:59 AM,2023-04-09,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154895627,2023/04/09 2:32 PM,2023-04-09,Baeolophus inornatus,Oak Titmouse,Joshua Tree National Park
154927523,2023/04/05 7:00 AM,2023-04-05,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154927525,2023/04/05 7:41 AM,2023-04-05,Auriparus flaviceps,Verdin,Joshua Tree National Park
154927526,2023/04/05 7:50 AM,2023-04-05,Salpinctes obsoletus,Rock Wren,Joshua Tree National Park
154927528,2023/04/05 7:52 AM,2023-04-05,Salpinctes obsoletus,Rock Wren,Joshua Tree National Park
154927529,2023/04/05 7:51 AM,2023-04-05,Salpinctes obsoletus,Rock Wren,Joshua Tree National Park
154927531,2023/04/05 9:00 AM,2023-04-05,Amphispiza bilineata,Black-throated Sparrow,Joshua Tree National Park
154927939,2023/04/05 9:24 AM,2023-04-05,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154927940,2023/04/05 9:28 AM,2023-04-05,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154927941,2023/04/05 9:36 AM,2023-04-05,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154927942,2023/04/05 9:28 AM,2023-04-05,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154927943,2023/04/05 9:41 AM,2023-04-05,Zenaida macroura,Mourning Dove,Joshua Tree National Park
154928328,2023/04/05 2:51 PM,2023-04-05,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154928331,2023/04/05 3:07 PM,2023-04-05,Archilochus alexandri,Black-chinned Hummingbird,Joshua Tree National Park
154928332,2023/04/05 3:19 PM,2023-04-05,Phainopepla nitens,Phainopepla,Joshua Tree National Park
154928553,2023/04/06 7:19 AM,2023-04-06,Buteo jamaicensis,Red-tailed Hawk,Joshua Tree National Park
154928554,2023/04/06 6:49 AM,2023-04-06,Campylorhynchus brunneicapillus,Cactus Wren,Joshua Tree National Park
154928788,2023/04/06 8:42 AM,2023-04-06,Myiarchus cinerascens,Ash-throated Flycatcher,Joshua Tree National Park
154928789,2023/04/06 8:49 AM,2023-04-06,Lanius ludovicianus,Loggerhead Shrike,Joshua Tree National Park
154928790,2023/04/06 9:01 AM,2023-04-06,Polioptila caerulea,Blue-gray Gnatcatcher,Joshua Tree National Park
154928792,2023/04/06 9:33 AM,2023-04-06,Aphelocoma californica,California Scrub-Jay,Joshua Tree National Park
154952977,2023/04/06 2:08 PM,2023-04-06,Haemorhous mexicanus,House Finch,Joshua Tree National Park
154954909,2023/04/06 3:19 PM,2023-04-06,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
154954911,2023/04/06 3:20 PM,2023-04-06,Leiothlypis celata,Orange-crowned Warbler,Joshua Tree National Park
154954912,2023/04/06 3:20 PM,2023-04-06,Polioptila melanura,Black-tailed Gnatcatcher,Joshua Tree National Park
154997486,2023/04/12 1:37 PM,2023-04-12,Dryobates scalaris,Ladder-backed Woodpecker,Joshua Tree National Park
154997487,2023/04/12 1:43 PM,2023-04-12,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154997489,2023/04/12 1:46 PM,2023-04-12,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
154997491,2023/04/12 1:48 PM,2023-04-12,Dryobates scalaris,Ladder-backed Woodpecker,Joshua Tree National Park
155182363,2023-04-15 18:14:37,2023-04-15,Phainopepla nitens,Phainopepla,Joshua Tree National Park
155204617,2023-04-14 10:06:11,2023-04-14,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
155273634,2023/04/06 3:07 PM,2023-04-06,Dryobates scalaris,Ladder-backed Woodpecker,Joshua Tree National Park
155273635,2023/04/06 2:41 PM,2023-04-06,Buteo jamaicensis,Red-tailed Hawk,Joshua Tree National Park
155273640,2023/04/06 2:30 PM,2023-04-06,Salpinctes obsoletus,Rock Wren,Joshua Tree National Park
155273660,2023/04/06 1:12 PM,2023-04-06,Buteo jamaicensis,Red-tailed Hawk,Joshua Tree National Park
155276016,2023/04/05 4:58 PM,2023-04-05,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
155276017,2023/04/05 4:44 PM,2023-04-05,Empidonax difficilis,Western Flycatcher,Joshua Tree National Park
155276019,2023/04/05 4:35 PM,2023-04-05,Campylorhynchus brunneicapillus,Cactus Wren,Joshua Tree National Park
155276020,2023/04/05 4:24 PM,2023-04-05,Calypte costae,Costa's Hummingbird,Joshua Tree National Park
155289907,2023-04-16 12:32:00-07:00,2023-04-16,Callipepla gambelii,Gambel's Quail,Joshua Tree National Park
155429137,2023/03/23 12:44 PM,2023-03-23,Phainopepla nitens,Phainopepla,Joshua Tree National Park
155486870,2023-04-12 11:47:05-07:00,2023-04-12,Geococcyx californianus,Greater Roadrunner,Joshua Tree National Park
155527040,2023-04-15 09:52:15,2023-04-15,Icterus parisorum,Scott's Oriole,Joshua Tree National Park
