id,observed_on_string,observed_on,time_observed_at,scientific_name,common_name,iconic_taxon_name
88842355,2021/07/23 2:17 AM PDT,2021-07-23,2021-07-23 09:17:00 +0000,Empidonax difficilis,Western Flycatcher,Aves
88842357,2021/07/23 2:20 AM PDT,2021-07-23,2021-07-23 09:20:00 +0000,Corvus brachyrhynchos,American Crow,Aves
88842402,2021/07/23 5:59 AM PDT,2021-07-23,2021-07-23 12:59:00 +0000,Pandion haliaetus,Osprey,Aves
88884144,Tue Jul 27 2021 17:00:09 GMT-0700 (PDT),2021-07-27,2021-07-28 00:00:09 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
88887640,2020/07/09 3:39 PM EDT,2020-07-09,2020-07-09 19:39:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
88899601,2021/07/26 10:38 AM PDT,2021-07-26,2021-07-26 17:38:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
88905761,2021/07/24 12:37 AM PDT,2021-07-24,2021-07-24 07:37:00 +0000,Loxia curvirostra,Red Crossbill,Aves
88905765,2021/07/24 1:31 AM PDT,2021-07-24,2021-07-24 08:31:00 +0000,Cinclus mexicanus,American Dipper,Aves
88905766,2021/07/24 2:27 AM PDT,2021-07-24,2021-07-24 09:27:00 +0000,Buteo jamaicensis,Red-tailed Hawk,Aves
89015565,Tue Jul 27 2021 13:12:23 GMT-0700 (PDT),2021-07-27,2021-07-27 20:12:23 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
89054104,2021-07-23 10:12:33,2021-07-23,2021-07-23 17:12:33 +0000,Pelecanus occidentalis,Brown Pelican,Aves
89111477,2021/07/15 12:47 PM CDT,2021-07-15,2021-07-15 17:47:00 +0000,Melospiza melodia,Song Sparrow,Aves
89231737,Thu Jul 29 2021 15:43:50 GMT -0700 (PDT),2021-07-29,2021-07-29 22:43:50 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
89240227,2021-07-30 12:35:27,2021-07-30,2021-07-30 19:35:27 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
89430154,Sat Jul 31 2021 22:22:06 GMT-0400 (EDT),2021-07-31,2021-08-01 02:22:06 +0000,Perisoreus canadensis,Canada Jay,Aves
89431734,Sat Jul 31 2021 17:51:32 GMT-0400 (EDT),2021-07-31,2021-07-31 21:51:32 +0000,Cyanocitta stelleri,Steller's Jay,Aves
89435939,Mon Jul 26 2021 12:32:13 GMT-0500 (CDT),2021-07-26,2021-07-26 17:32:13 +0000,Colaptes auratus,Northern Flicker,Aves
89436570,Tue Jul 27 2021 13:10:46 GMT-0500 (CDT),2021-07-27,2021-07-27 18:10:46 +0000,Empidonax difficilis,Western Flycatcher,Aves
89530987,Mon Jul 26 2021 20:04:59 GMT-0700 (PDT),2021-07-26,2021-07-27 03:04:59 +0000,Haliaeetus leucocephalus washingtoniensis,Northern Bald Eagle,Aves
89662571,2021-07-21 16:37:48,2021-07-21,2021-07-21 23:37:48 +0000,Turdus migratorius,American Robin,Aves
89724300,2021-06-24 15:24:33,2021-06-24,2021-06-24 22:24:33 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
89730045,Mon Aug 02 2021 16:19:55 GMT-0400 (EDT),2021-08-02,2021-08-02 20:19:55 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
89730188,2021/07/31 11:00 AM PDT,2021-07-31,2021-07-31 18:00:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
89730202,2021/07/31 12:57 PM PDT,2021-07-31,2021-07-31 19:57:00 +0000,Pelecanus occidentalis,Brown Pelican,Aves
89730218,2021/08/01 9:08 AM PDT,2021-08-01,2021-08-01 16:08:00 +0000,Ardea herodias,Great Blue Heron,Aves
89730438,Mon Aug 02 2021 16:55:52 GMT-0400 (EDT),2021-08-02,2021-08-02 20:55:52 +0000,Corvus brachyrhynchos,American Crow,Aves
89787654,Tue Jul 13 2021 13:03:00 GMT-0500 (CDT),2021-07-13,2021-07-13 17:03:00 +0000,Anas platyrhynchos platyrhynchos,Holarctic Mallard,Aves
90102569,2021-08-04 18:38:28,2021-08-04,2021-08-05 01:38:28 +0000,Anas platyrhynchos,Mallard,Aves
90192173,Tue Jun 15 2021 22:57:25 GMT-0400 (EDT),2021-06-15,2021-06-16 02:57:25 +0000,Junco hyemalis,Dark-eyed Junco,Aves
90193838,Tue Jun 15 2021 20:26:00 GMT-0400 (EDT),2021-06-15,2021-06-16 00:26:00 +0000,Corvus corax,Common Raven,Aves
90195130,Thu Aug 05 2021 18:57:00 GMT-0700 (PDT),2021-08-05,2021-08-06 01:57:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
90215159,2004/08/11 9:23 PM EDT,2004-08-11,2004-08-12 01:23:00 +0000,Colaptes auratus,Northern Flicker,Aves
90215162,2004/08/11 9:23 PM EDT,2004-08-11,2004-08-12 01:23:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
90223592,Tue Aug 03 2021 18:32:32 GMT-0400 (EDT),2021-08-03,2021-08-03 22:32:32 +0000,Pelecanus occidentalis,Brown Pelican,Aves
90354422,2021/08/06 9:35 AM PDT,2021-08-06,2021-08-06 16:35:00 +0000,Molothrus ater,Brown-headed Cowbird,Aves
90354440,2021/08/07 10:36 AM PDT,2021-08-07,2021-08-07 17:36:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
90396992,2021/08/05 10:49 AM CDT,2021-08-05,2021-08-05 15:49:00 +0000,Pandion haliaetus,Osprey,Aves
90396994,2021/08/05 10:57 AM CDT,2021-08-05,2021-08-05 15:57:00 +0000,Ardea herodias,Great Blue Heron,Aves
90396997,2021/08/05 11:37 AM CDT,2021-08-05,2021-08-05 16:37:00 +0000,Cinclus mexicanus,American Dipper,Aves
90397003,2021/08/05 1:22 PM CDT,2021-08-05,2021-08-05 18:22:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
90480748,2021-08-06 18:14:46,2021-08-06,2021-08-07 04:14:46 +0000,Corvus brachyrhynchos,American Crow,Aves
90494514,Sat Aug 07 2021 17:15:30 GMT -0700 (PDT),2021-08-07,2021-08-08 00:15:30 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
90499124,2021/07/22 9:12 AM PDT,2021-07-22,2021-07-22 16:12:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
90499132,2021/07/22 10:03 AM PDT,2021-07-22,2021-07-22 17:03:00 +0000,Colaptes auratus cafer,Northern Red-shafted Flicker,Aves
90502185,2021/07/22 10:28 AM PDT,2021-07-22,2021-07-22 17:28:00 +0000,Setophaga townsendi,Townsend's Warbler,Aves
90502207,2021/07/22 11:52 AM PDT,2021-07-22,2021-07-22 18:52:00 +0000,Corvus corax,Common Raven,Aves
90615159,2021/08/04 11:52 AM UTC,2021-08-04,2021-08-04 11:52:00 +0000,Perisoreus canadensis,Canada Jay,Aves
90615160,2021/08/04 11:52 AM UTC,2021-08-04,2021-08-04 11:52:00 +0000,Perisoreus canadensis,Canada Jay,Aves
90615163,2021/08/05 9:39 AM UTC,2021-08-05,2021-08-05 09:39:00 +0000,Ixoreus naevius,Varied Thrush,Aves
90615167,2021/08/06 11:00 AM UTC,2021-08-06,2021-08-06 11:00:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
90673469,Sun Aug 08 2021 14:15:46 GMT -0700 (PDT),2021-08-08,2021-08-08 21:15:46 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
90675292,2021-08-07 17:35:00,2021-08-07,2021-08-08 00:35:00 +0000,Ardea herodias,Great Blue Heron,Aves
90697231,2021/07/30,2021-07-30,,Sitta canadensis,Red-breasted Nuthatch,Aves
90697647,2021/07/30,2021-07-30,,Setophaga townsendi,Townsend's Warbler,Aves
90698514,2021/07/30,2021-07-30,,Dendragapus fuliginosus,Sooty Grouse,Aves
90700640,2021/08/02,2021-08-02,,Troglodytes pacificus,Pacific Wren,Aves
90714117,Fri Aug 06 2021 08:30:40 GMT-0600 (MDT),2021-08-06,2021-08-06 14:30:40 +0000,Junco hyemalis,Dark-eyed Junco,Aves
90715495,2021/02/16 1:47 PM PST,2021-02-16,2021-02-16 21:47:00 +0000,Ixoreus naevius,Varied Thrush,Aves
90729151,2021/07/30,2021-07-30,,Falco sparverius,American Kestrel,Aves
90729948,2021/08/05 10:08 AM UTC,2021-08-05,2021-08-05 10:08:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
90735800,Tue Aug 10 2021 07:51:21 GMT-0700 (PDT),2021-08-10,2021-08-10 14:51:21 +0000,Ardea herodias,Great Blue Heron,Aves
90735916,Mon Aug 09 2021 06:50:20 GMT-0700 (PDT),2021-08-09,2021-08-09 13:50:20 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
90823230,2021/07/22 6:02 PM PDT,2021-07-22,2021-07-23 01:02:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
90824681,2021/07/23 9:24 AM PDT,2021-07-23,2021-07-23 16:24:00 +0000,Troglodytes pacificus,Pacific Wren,Aves
90837368,2021/08/07 5:18 PM PDT,2021-08-07,2021-08-08 00:18:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
90837557,2021/08/07 5:18 PM PDT,2021-08-07,2021-08-08 00:18:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
90838284,2021/08/07 6:26 PM PDT,2021-08-07,2021-08-08 01:26:00 +0000,Perisoreus canadensis,Canada Jay,Aves
90860903,Wed Aug 11 2021 19:40:15 GMT-0700 (PDT),2021-08-11,2021-08-12 02:40:15 +0000,Corvus brachyrhynchos,American Crow,Aves
90865383,2021/08/08 9:59 AM PDT,2021-08-08,2021-08-08 16:59:00 +0000,Corvus brachyrhynchos,American Crow,Aves
90910948,2021/07/23 10:02 AM PDT,2021-07-23,2021-07-23 17:02:00 +0000,Strix varia,Barred Owl,Aves
90910952,2021/07/23 11:57 AM PDT,2021-07-23,2021-07-23 18:57:00 +0000,Empidonax hammondii,Hammond's Flycatcher,Aves
90910953,2021/07/23 11:48 AM PDT,2021-07-23,2021-07-23 18:48:00 +0000,Setophaga nigrescens,Black-throated Gray Warbler,Aves
90910954,2021/07/23 11:57 AM PDT,2021-07-23,2021-07-23 18:57:00 +0000,Vireo gilvus,Warbling Vireo,Aves
90918775,2021/08/08 11:07 AM PDT,2021-08-08,2021-08-08 18:07:00 +0000,Corvus brachyrhynchos,American Crow,Aves
90963086,2021/07/24 6:49 AM PDT,2021-07-24,2021-07-24 13:49:00 +0000,Cardellina pusilla,Wilson's Warbler,Aves
91015767,2021/07/23 11:16 AM PDT,2021-07-23,2021-07-23 18:16:00 +0000,Perisoreus canadensis,Canada Jay,Aves
91070943,2021/08/09 5:08 PM UTC,2021-08-09,2021-08-09 17:08:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
91079158,Fri Aug 13 2021 16:20:20 GMT-0700 (PDT),2021-08-13,2021-08-13 23:20:20 +0000,Corvus corax,Common Raven,Aves
91315099,Sun Aug 15 2021 11:14:52 GMT-0700 (PDT),2021-08-15,2021-08-15 18:14:52 +0000,Strix varia,Barred Owl,Aves
91320281,Thu Aug 12 2021 13:02:41 GMT-0600 (MDT),2021-08-12,2021-08-12 19:02:41 +0000,Poecile rufescens,Chestnut-backed Chickadee,Aves
91338064,2021/07/27 6:19 PM PDT,2021-07-27,2021-07-28 01:19:00 +0000,Ixoreus naevius,Varied Thrush,Aves
91612363,2021/08/15 10:03 AM PDT,2021-08-15,2021-08-15 17:03:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
91612384,2021/08/15 2:33 PM PDT,2021-08-15,2021-08-15 21:33:00 +0000,Charadrius semipalmatus,Semipalmated Plover,Aves
91624705,2019/06/20 2:47 PM AEST,2019-06-20,2019-06-20 04:47:00 +0000,Turdus migratorius,American Robin,Aves
91624706,2019/06/20 2:48 PM AEST,2019-06-20,2019-06-20 04:48:00 +0000,Patagioenas fasciata,Band-tailed Pigeon,Aves
91624707,2019/06/19 2:06 PM AEST,2019-06-19,2019-06-19 04:06:00 +0000,Corvus brachyrhynchos,American Crow,Aves
91624708,2019/06/19 2:27 PM AEST,2019-06-19,2019-06-19 04:27:00 +0000,Sayornis nigricans,Black Phoebe,Aves
91678865,Tue Jul 27 2021 15:13:17 GMT-0700 (PDT),2021-07-27,2021-07-27 22:13:17 +0000,Bonasa umbellus,Ruffed Grouse,Aves
91684723,2021/08/11 8:40 AM MST,2021-08-11,2021-08-11 15:40:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
91684829,2021/08/12 3:36 PM MST,2021-08-12,2021-08-12 22:36:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
91804489,2021-08-19 15:22:43,2021-08-19,2021-08-19 22:22:43 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
92019011,Sat Aug 21 2021 14:14:45 GMT -0700 (PDT),2021-08-21,2021-08-21 21:14:45 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
92300298,Mon Aug 23 2021 15:11:46 GMT -0700 (PDT),2021-08-23,2021-08-23 22:11:46 +0000,Perisoreus canadensis,Canada Jay,Aves
92319798,2021-08-23,2021-08-23,,Corvus corax,Common Raven,Aves
92319883,2021-08-22,2021-08-22,,Dendragapus fuliginosus,Sooty Grouse,Aves
92323516,Mon Aug 23 2021 17:04:40 GMT -0700 (PDT),2021-08-23,2021-08-24 00:04:40 +0000,Anas platyrhynchos,Mallard,Aves
92596945,2021/07/21 4:36 PM CDT,2021-07-21,2021-07-21 21:36:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
92639309,2021/08/10 1:49 PM UTC,2021-08-10,2021-08-10 13:49:00 +0000,Corvus corax,Common Raven,Aves
92639346,2021/08/10 10:55 AM UTC,2021-08-10,2021-08-10 10:55:00 +0000,Corvus corax,Common Raven,Aves
92639349,2021/08/10 10:57 AM UTC,2021-08-10,2021-08-10 10:57:00 +0000,Corvus corax,Common Raven,Aves
92639350,2021/08/10 10:57 AM UTC,2021-08-10,2021-08-10 10:57:00 +0000,Buteo jamaicensis,Red-tailed Hawk,Aves
92639352,2021/08/10 11:08 AM UTC,2021-08-10,2021-08-10 11:08:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
92639357,2021/08/10 11:13 AM UTC,2021-08-10,2021-08-10 11:13:00 +0000,Falco sparverius,American Kestrel,Aves
92639359,2021/08/10 11:15 AM UTC,2021-08-10,2021-08-10 11:15:00 +0000,Corvus corax,Common Raven,Aves
92639362,2021/08/10 12:03 PM UTC,2021-08-10,2021-08-10 12:03:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
92641292,2021/08/11 10:23 AM UTC,2021-08-11,2021-08-11 10:23:00 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
92641293,2021/08/11 10:28 AM UTC,2021-08-11,2021-08-11 10:28:00 +0000,Melospiza melodia,Song Sparrow,Aves
92826145,Sat Aug 28 2021 13:29:32 GMT-0700 (PDT),2021-08-28,2021-08-28 20:29:32 +0000,Anas platyrhynchos,Mallard,Aves
92838974,2021/08/23 8:24 PM PDT,2021-08-23,2021-08-24 03:24:00 +0000,Mergus merganser,Common Merganser,Aves
92871849,2021/08/24 2:04 PM PDT,2021-08-24,2021-08-24 21:04:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
92871857,2021/08/24 8:25 PM PDT,2021-08-24,2021-08-25 03:25:00 +0000,Anas platyrhynchos,Mallard,Aves
92871859,2021/08/24 8:25 PM PDT,2021-08-24,2021-08-25 03:25:00 +0000,Anas platyrhynchos,Mallard,Aves
92871861,2021/08/25 7:49 AM PDT,2021-08-25,2021-08-25 14:49:00 +0000,Dryobates pubescens,Downy Woodpecker,Aves
92871862,2021/08/25 7:53 AM PDT,2021-08-25,2021-08-25 14:53:00 +0000,Branta canadensis,Canada Goose,Aves
92871863,2021/08/25 8:18 AM PDT,2021-08-25,2021-08-25 15:18:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
92871864,2021/08/25 8:19 AM PDT,2021-08-25,2021-08-25 15:19:00 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
92871865,2021/08/25 8:29 AM PDT,2021-08-25,2021-08-25 15:29:00 +0000,Dryobates pubescens,Downy Woodpecker,Aves
92871867,2021/08/25 8:31 AM PDT,2021-08-25,2021-08-25 15:31:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
92910918,2021/08/25 11:36 AM PDT,2021-08-25,2021-08-25 18:36:00 +0000,Corvus corax,Common Raven,Aves
93004921,2021/08/26 7:49 AM PDT,2021-08-26,2021-08-26 14:49:00 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
93004922,2021/08/26 7:49 AM PDT,2021-08-26,2021-08-26 14:49:00 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
93004923,2021/08/26 7:49 AM PDT,2021-08-26,2021-08-26 14:49:00 +0000,Hirundo rustica erythrogaster,American Barn Swallow,Aves
93004924,2021/08/26 7:49 AM PDT,2021-08-26,2021-08-26 14:49:00 +0000,Hirundo rustica erythrogaster,American Barn Swallow,Aves
93004926,2021/08/26 7:55 AM PDT,2021-08-26,2021-08-26 14:55:00 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
93004927,2021/08/26 7:56 AM PDT,2021-08-26,2021-08-26 14:56:00 +0000,Tachycineta thalassina,Violet-green Swallow,Aves
93004930,2021/08/26 8:34 AM PDT,2021-08-26,2021-08-26 15:34:00 +0000,Megaceryle alcyon,Belted Kingfisher,Aves
93004991,2021/08/27 7:10 AM PDT,2021-08-27,2021-08-27 14:10:00 +0000,Cyanocitta stelleri,Steller's Jay,Aves
93095491,2021-08-23 10:38:44 PM EDT,2021-08-23,2021-08-24 02:38:44 +0000,Haliaeetus leucocephalus,Bald Eagle,Aves
93096460,2021-08-24 3:16:44 PM EDT,2021-08-24,2021-08-24 19:16:44 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
93205477,2021-08-25 10:06:26 AM EDT,2021-08-25,2021-08-25 14:06:26 +0000,Perisoreus canadensis,Canada Jay,Aves
93292517,Fri Aug 27 2021 14:02:13 GMT-0700 (PDT),2021-08-27,2021-08-27 21:02:13 +0000,Cinclus mexicanus,American Dipper,Aves
93297323,Sun Aug 29 2021 15:44:05 GMT-0700 (PDT),2021-08-29,2021-08-29 22:44:05 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
93514408,Fri Sep 03 2021 12:28:07 GMT-0700 (PDT),2021-09-03,2021-09-03 19:28:07 +0000,Perisoreus canadensis,Canada Jay,Aves
93541152,2021-09-03 18:53:38,2021-09-03,2021-09-04 01:53:38 +0000,Cinclus mexicanus,American Dipper,Aves
93667774,2021/08/27 12:45 PM PDT,2021-08-27,2021-08-27 19:45:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
93731894,2021-09-05 09:08:14,2021-09-05,2021-09-05 16:08:14 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
93774105,Sun Sep 05 2021 12:25:09 GMT-0700 (PDT),2021-09-05,2021-09-05 19:25:09 +0000,Corvus brachyrhynchos,American Crow,Aves
93818369,2021-08-30 13:51:47,2021-08-30,2021-08-30 20:51:47 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
93930321,2021/08/24 3:11 PM MDT,2021-08-24,2021-08-24 21:11:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
93930322,2021/08/24 3:12 PM MDT,2021-08-24,2021-08-24 21:12:00 +0000,Sitta canadensis,Red-breasted Nuthatch,Aves
93961631,Mon Sep 06 2021 10:07:58 GMT-0700 (PDT),2021-09-06,2021-09-06 17:07:58 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
94044786,Tue Sep 07 2021 14:01:07 GMT-0700 (PDT),2021-09-07,2021-09-07 21:01:07 +0000,Perisoreus canadensis,Canada Jay,Aves
94080222,2017/07/24,2017-07-24,,Dendragapus fuliginosus,Sooty Grouse,Aves
94145139,2021/09/07 3:09 PM PDT,2021-09-07,2021-09-07 22:09:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
94145318,2021/09/07 5:03 PM PDT,2021-09-07,2021-09-08 00:03:00 +0000,Corvus corax,Common Raven,Aves
94180941,Tue Sep 07 2021 12:03:53 GMT-0700 (PDT),2021-09-07,2021-09-07 19:03:53 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
94382210,Fri Sep 10 2021 11:18:29 GMT-0700 (PDT),2021-09-10,2021-09-10 18:18:29 +0000,Perisoreus canadensis,Canada Jay,Aves
94400231,2021-09-10 14:44:35,2021-09-10,2021-09-10 21:44:35 +0000,Anas platyrhynchos,Mallard,Aves
94400352,2021-09-10 14:44:52,2021-09-10,2021-09-10 21:44:52 +0000,Anas platyrhynchos,Mallard,Aves
94441728,2021-08-28 09:34:30,2021-08-28,2021-08-28 15:34:30 +0000,Bonasa umbellus,Ruffed Grouse,Aves
94563373,Fri Sep 10 2021 14:25:52 GMT-0700 (PDT),2021-09-10,2021-09-10 21:25:52 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
94608284,2021/09/10 11:49 AM MST,2021-09-10,2021-09-10 18:49:00 +0000,Passerculus sandwichensis,Savannah Sparrow,Aves
94608285,2021/09/10 12:01 PM MST,2021-09-10,2021-09-10 19:01:00 +0000,Anas platyrhynchos,Mallard,Aves
94608289,2021/09/10 1:59 PM MST,2021-09-10,2021-09-10 20:59:00 +0000,Anas platyrhynchos,Mallard,Aves
94815730,2021-09-13 12:23:07,2021-09-13,2021-09-13 19:23:07 +0000,Junco hyemalis,Dark-eyed Junco,Aves
94816153,2021-09-13 12:31:58,2021-09-13,2021-09-13 19:31:58 +0000,Zonotrichia leucophrys,White-crowned Sparrow,Aves
94824025,2021-09-13 13:50:32,2021-09-13,2021-09-13 20:50:32 +0000,Anas platyrhynchos,Mallard,Aves
94824337,2021-09-13 13:52:37,2021-09-13,2021-09-13 20:52:37 +0000,Anas platyrhynchos,Mallard,Aves
94824962,2021-09-13 14:41:11,2021-09-13,2021-09-13 21:41:11 +0000,Anas platyrhynchos,Mallard,Aves
94881591,2021-09-14 12:49:09,2021-09-14,2021-09-14 19:49:09 +0000,Ardea herodias,Great Blue Heron,Aves
94888176,2021-09-14 11:20:41,2021-09-14,2021-09-14 18:20:41 +0000,Pelecanus occidentalis,Brown Pelican,Aves
94888384,2021-09-14 11:21:35,2021-09-14,2021-09-14 18:21:35 +0000,Pelecanus occidentalis,Brown Pelican,Aves
94888591,2021-09-14 11:21:35,2021-09-14,2021-09-14 18:21:35 +0000,Pelecanus occidentalis,Brown Pelican,Aves
94888787,2021-09-14 11:26:47,2021-09-14,2021-09-14 18:26:47 +0000,Larus glaucescens,Glaucous-winged Gull,Aves
94888937,2021-09-14 11:28:22,2021-09-14,2021-09-14 18:28:22 +0000,Pelecanus occidentalis,Brown Pelican,Aves
94889067,2021-09-14 11:28:22,2021-09-14,2021-09-14 18:28:22 +0000,Pelecanus occidentalis,Brown Pelican,Aves
94889254,2021-09-14 11:30:01,2021-09-14,2021-09-14 18:30:01 +0000,Pelecanus occidentalis,Brown Pelican,Aves
94890973,2021-09-14 11:35:27,2021-09-14,2021-09-14 18:35:27 +0000,Larus glaucescens,Glaucous-winged Gull,Aves
94891090,2021-09-14 11:34:40,2021-09-14,2021-09-14 18:34:40 +0000,Larus glaucescens,Glaucous-winged Gull,Aves
94891367,2021-09-14 11:43:06,2021-09-14,2021-09-14 18:43:06 +0000,Pelecanus occidentalis,Brown Pelican,Aves
94974616,2021/09/12 4:45 PM EDT,2021-09-12,2021-09-12 20:45:00 +0000,Corvus brachyrhynchos caurinus,Northwestern Crow,Aves
94985910,2021-09-15 15:21:17,2021-09-15,2021-09-15 22:21:17 +0000,Corvus brachyrhynchos,American Crow,Aves
95003733,2021-09-15 14:54:35,2021-09-15,2021-09-15 21:54:35 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95003848,2021-09-15 14:55:03,2021-09-15,2021-09-15 21:55:03 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95018852,2021-09-15 12:26:53,2021-09-15,2021-09-15 19:26:53 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95019025,2021-09-15 12:26:31,2021-09-15,2021-09-15 19:26:31 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95019754,2021-09-15 12:27:29,2021-09-15,2021-09-15 19:27:29 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95019887,2021-09-15 12:27:29,2021-09-15,2021-09-15 19:27:29 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95109850,2021-09-16 17:21:29,2021-09-16,2021-09-17 00:21:29 +0000,Anas platyrhynchos,Mallard,Aves
95110331,2021-09-16 17:18:00,2021-09-16,2021-09-17 00:18:00 +0000,Turdus migratorius,American Robin,Aves
95124286,2021-09-16 14:25:11,2021-09-16,2021-09-16 21:25:11 +0000,Perisoreus canadensis,Canada Jay,Aves
95124337,2021-09-16 14:25:44,2021-09-16,2021-09-16 21:25:44 +0000,Perisoreus canadensis,Canada Jay,Aves
95124580,2021-09-16 14:55:34,2021-09-16,2021-09-16 21:55:34 +0000,Perisoreus canadensis,Canada Jay,Aves
95360844,2021-08-14 16:58:59,2021-08-14,2021-08-14 23:58:59 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95366929,2015/10/22 8:06 AM UTC,2015-10-22,2015-10-22 08:06:00 +0000,Anser albifrons,Greater White-fronted Goose,Aves
95610465,Mon Sep 20 2021 18:00:53 GMT-0700 (PDT),2021-09-20,2021-09-21 01:00:53 +0000,Cyanocitta stelleri,Steller's Jay,Aves
95655258,2021-09-20 18:17:37,2021-09-20,2021-09-20 18:17:37 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95756576,Tue Sep 21 2021 13:49:00 GMT-0700 (PDT),2021-09-21,2021-09-21 20:49:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95811874,2021/09/21 12:16 PM PDT,2021-09-21,2021-09-21 19:16:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95827560,2021/09/16 12:04 PM MST,2021-09-16,2021-09-16 19:04:00 +0000,Junco hyemalis,Dark-eyed Junco,Aves
95829848,2021/09/15 4:14 PM HST,2021-09-15,2021-09-16 02:14:00 +0000,Cepphus columba,Pigeon Guillemot,Aves
95899155,Thu Sep 23 2021 13:03:50 GMT -0700 (PDT),2021-09-23,2021-09-23 20:03:50 +0000,Cyanocitta stelleri,Steller's Jay,Aves
95915993,2021-09-23 18:10:46,2021-09-23,2021-09-24 01:10:46 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95926479,Thu Sep 23 2021 14:54:07 GMT-0700 (PDT),2021-09-23,2021-09-23 21:54:07 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95927333,2021/09/23 6:09 PM UTC,2021-09-23,2021-09-23 18:09:00 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
95927532,2021/09/23 6:28 PM UTC,2021-09-23,2021-09-23 18:28:00 +0000,Corvus corax,Common Raven,Aves
95981655,2021/09/20 2:59 PM HST,2021-09-20,2021-09-21 00:59:00 +0000,Corvus brachyrhynchos,American Crow,Aves
95981817,2021-09-24 10:02:24,2021-09-24,2021-09-24 17:02:24 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
96009356,2021/09/19 12:49 PM HST,2021-09-19,2021-09-19 22:49:00 +0000,Anas crecca,Green-winged Teal,Aves
96022344,Thu Sep 23 2021 18:34:20 GMT-0700 (PDT),2021-09-23,2021-09-24 01:34:20 +0000,Dendragapus fuliginosus,Sooty Grouse,Aves
96045072,2021/09/05 4:18 AM UTC,2021-09-05,2021-09-05 04:18:00 +0000,Dryobates villosus,Hairy Woodpecker,Aves
