id,observed_on_string,observed_on,user_login,scientific_name,common_name
54335882,2020/07/22 12:03 PM PDT,2020-07-22,bethpratt1,Salpinctes obsoletus,Rock Wren
54335928,2020/07/22 12:40 PM PDT,2020-07-22,bethpratt1,Nucifraga columbiana,Clark's Nutcracker
54335934,2020/07/22 12:53 PM PDT,2020-07-22,bethpratt1,Buteo jamaicensis,Red-tailed Hawk
54335964,2020/07/22 1:50 PM PDT,2020-07-22,bethpratt1,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
54335965,2020/07/22 1:51 PM PDT,2020-07-22,bethpratt1,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
54335981,2020/07/22 2:31 PM PDT,2020-07-22,bethpratt1,Salpinctes obsoletus,Rock Wren
54357015,Tue Jul 21 2020 20:37:04 GMT-0700 (PDT),2020-07-21,rachelleaf,Strix nebulosa,Great Gray Owl
54443735,2020/07/18 1:15 PM PDT,2020-07-18,jsleamaker,Lagopus leucura,White-tailed Ptarmigan
54576101,Mon Jul 27 2020 16:03:09 GMT-0700 (PDT),2020-07-27,abdhsc23,Turdus migratorius,American Robin
54576140,Mon Jul 27 2020 16:03:27 GMT-0700 (PDT),2020-07-27,abdhsc23,Euphagus cyanocephalus,Brewer's Blackbird
54607450,Mon Jul 27 2020 13:56:09 GMT-0700 (PDT),2020-07-27,klo2830,Nucifraga columbiana,Clark's Nutcracker
54634549,2019/04/12 10:20 AM PDT,2019-04-12,connorcochrane,Melospiza melodia,Song Sparrow
54649342,2020/06/29 4:29 PM CDT,2020-06-29,legolaws,Empidonax,Empidonax Flycatchers
54768869,2020-07-25 6:36:23 PM PDT,2020-07-25,sqshemet,Aix sponsa,Wood Duck
54771361,Sun Jul 26 2020 09:58:22 GMT-0700 (PDT),2020-07-26,abdhsc23,Cyanocitta stelleri,Steller's Jay
54837503,2020-07-29 4:25:10 PM PDT,2020-07-29,emma943,Dendragapus fuliginosus,Sooty Grouse
54846396,2020/07/29 12:57 PM PDT,2020-07-29,bethpratt1,Haemorhous cassinii,Cassin's Finch
54853623,2020-07-26 2:01:26 PM PDT,2020-07-26,jessicafriedman1,Tringa solitaria,Solitary Sandpiper
54853727,2020-07-26 4:14:12 PM PDT,2020-07-26,jessicafriedman1,Poecile gambeli,Mountain Chickadee
54868163,Mon Jul 27 2020 17:35:52 GMT-0700 (PDT),2020-07-27,rangerwild,Dryobates villosus,Hairy Woodpecker
54871703,Tue Jul 28 2020 15:37:59 GMT-0700 (PDT),2020-07-28,rangerwild,Leiothlypis celata,Orange-crowned Warbler
54871812,Tue Jul 28 2020 15:39:27 GMT-0700 (PDT),2020-07-28,rangerwild,Leiothlypis ruficapilla,Nashville Warbler
54872090,Tue Jul 28 2020 17:43:25 GMT-0700 (PDT),2020-07-28,rangerwild,Actitis macularius,Spotted Sandpiper
54872383,Tue Jul 28 2020 17:50:05 GMT-0700 (PDT),2020-07-28,rangerwild,Dendragapus fuliginosus,Sooty Grouse
54872449,Tue Jul 28 2020 17:58:09 GMT-0700 (PDT),2020-07-28,rangerwild,Setophaga coronata,Yellow-rumped Warbler
54919045,Tue Aug 13 2019 18:07:43 GMT-0400 (EDT),2019-08-13,villeneuve80,Myadestes townsendi,Townsend's Solitaire
54944521,2020/07/30 9:39 AM PDT,2020-07-30,justclick,Oreortyx pictus,Mountain Quail
54945271,2020/07/30 2:15 PM PDT,2020-07-30,justclick,Dryobates villosus,Hairy Woodpecker
55009484,Thu Jul 30 2020 09:04:00 GMT-0700 (PDT),2020-07-30,rangerwild,Certhia americana,Brown Creeper
55009636,Wed Jul 29 2020 10:13:48 GMT-0700 (PDT),2020-07-29,rangerwild,Pipilo chlorurus,Green-tailed Towhee
55010917,Wed Jul 29 2020 13:11:47 GMT-0700 (PDT),2020-07-29,rangerwild,Salpinctes obsoletus,Rock Wren
55100931,Sat Aug 01 2020 17:21:42 GMT-0700 (PDT),2020-08-01,sino-,Cyanocitta stelleri,Steller's Jay
55109477,Mon Jul 06 2020 09:56:59 GMT-0700 (PDT),2020-07-06,ashleys513,Cyanocitta stelleri,Steller's Jay
55118980,2020/08/01 2:53 PM PDT,2020-08-01,tamjam,Myadestes townsendi,Townsend's Solitaire
55122526,2020/08/01 3:21 PM PDT,2020-08-01,tamjam,Dryocopus pileatus,Pileated Woodpecker
55146229,Wed Jul 29 2020 10:57:41 GMT-0700 (PDT),2020-07-29,rangerwild,Troglodytes aedon,Northern House Wren
55176124,Thu Jul 30 2020 14:53:00 GMT-0700 (PDT),2020-07-30,jshade,Picoides arcticus,Black-backed Woodpecker
55200210,2020/07/29 1:17 PM PDT,2020-07-29,bethpratt1,Junco hyemalis,Dark-eyed Junco
55200211,2020/07/29 1:19 PM PDT,2020-07-29,bethpratt1,Zonotrichia leucophrys,White-crowned Sparrow
55200215,2020/07/29 1:24 PM PDT,2020-07-29,bethpratt1,Nucifraga columbiana,Clark's Nutcracker
55210429,2020/07/22 11:35 AM PDT,2020-07-22,howardfriedman1,Corvus corax,Common Raven
55227686,2020/07/22 1:36 PM PDT,2020-07-22,howardfriedman1,Cyanocitta stelleri,Steller's Jay
55240368,Wed Jul 29 2020 10:37:17 GMT-0700 (PDT),2020-07-29,rangerwild,Setophaga coronata,Yellow-rumped Warbler
55243931,2020/07/22 6:01 PM PDT,2020-07-22,howardfriedman1,Cinclus mexicanus,American Dipper
55246566,2020/07/22 6:28 PM PDT,2020-07-22,howardfriedman1,Cinclus mexicanus,American Dipper
55246666,2020/07/22 6:31 PM PDT,2020-07-22,howardfriedman1,Cinclus mexicanus,American Dipper
55246927,2020/07/22 6:04 PM PDT,2020-07-22,howardfriedman1,Melospiza melodia,Song Sparrow
55307272,2020/07/23 2:10 PM PDT,2020-07-23,howardfriedman1,Leiothlypis ruficapilla,Nashville Warbler
55312705,2020/07/23 4:31 PM PDT,2020-07-23,howardfriedman1,Haemorhous cassinii,Cassin's Finch
55313397,2020/07/23 4:49 PM PDT,2020-07-23,howardfriedman1,Zonotrichia leucophrys,White-crowned Sparrow
55314094,2020/07/23 4:55 PM PDT,2020-07-23,howardfriedman1,Spizella passerina,Chipping Sparrow
55314952,2020/07/23 5:00 PM PDT,2020-07-23,howardfriedman1,Zonotrichia leucophrys,White-crowned Sparrow
55315971,2020/07/23 5:10 PM PDT,2020-07-23,howardfriedman1,Haemorhous cassinii,Cassin's Finch
55329445,2020/07/23 5:32 PM PDT,2020-07-23,howardfriedman1,Euphagus cyanocephalus,Brewer's Blackbird
55329970,2020/07/23 5:32 PM PDT,2020-07-23,howardfriedman1,Cyanocitta stelleri,Steller's Jay
55350671,Sun Aug 02 2020 13:23:46 GMT-0700 (PDT),2020-08-02,hotel_calochortus,Dendragapus fuliginosus,Sooty Grouse
55350702,Sun Aug 02 2020 11:40:33 GMT-0700 (PDT),2020-08-02,hotel_calochortus,Nucifraga columbiana,Clark's Nutcracker
55406310,2020-08-01 5:20:34 PM PDT,2020-08-01,biobrawn,Dendragapus fuliginosus,Sooty Grouse
55410015,2009/09/04 2:54 PM PDT,2009-09-04,green_rhythm,Melospiza lincolnii,Lincoln's Sparrow
55414487,2020/08/02 5:44 PM PDT,2020-08-02,son0flaw,Leiothlypis ruficapilla,Nashville Warbler
55430112,2020/07/12 10:54 AM PDT,2020-07-12,son0flaw,Glaucidium gnoma pinicola,Rocky Mountain Pygmy-Owl
55453380,2018/06/03 11:53 AM PDT,2018-06-03,son0flaw,Picoides arcticus,Black-backed Woodpecker
55454980,2018/05/21 10:03 AM PDT,2018-05-21,son0flaw,Oreortyx pictus,Mountain Quail
55457104,2018/06/03 7:09 PM PDT,2018-06-03,son0flaw,Strix nebulosa,Great Gray Owl
55467745,Sat Aug 01 2020 17:16:46 GMT-0700 (PDT),2020-08-01,josemiguel83,Cyanocitta stelleri,Steller's Jay
55497754,2020/07/15 11:51 AM -0300,2020-07-15,petermarting,Corvus corax,Common Raven
55497763,2020/07/16 10:42 PM -0300,2020-07-16,petermarting,Junco hyemalis,Dark-eyed Junco
55497767,2020/07/17 12:47 PM -0300,2020-07-17,petermarting,Junco hyemalis,Dark-eyed Junco
55543345,2020-07-03 6:59:36 PM PDT,2020-07-03,elizabeth970,Cyanocitta stelleri,Steller's Jay
55554460,Wed Aug 05 2020 18:01:26 GMT-0700 (PDT),2020-08-05,joaco0324,Cyanocitta stelleri,Steller's Jay
55554511,Wed Aug 05 2020 18:00:06 GMT-0700 (PDT),2020-08-05,joaco0324,Corvus corax,Common Raven
55554807,Wed Aug 05 2020 18:10:38 GMT-0700 (PDT),2020-08-05,joaco0324,Dryobates albolarvatus,White-headed Woodpecker
55555967,2020/07/24 12:43 PM PDT,2020-07-24,howardfriedman1,Sayornis nigricans,Black Phoebe
55556047,2020/07/24 12:45 PM PDT,2020-07-24,howardfriedman1,Buteo lineatus,Red-shouldered Hawk
55557160,2020/07/24 12:56 PM PDT,2020-07-24,howardfriedman1,Setophaga coronata,Yellow-rumped Warbler
55557247,2020/07/24 12:59 PM PDT,2020-07-24,howardfriedman1,Turdus migratorius,American Robin
55560907,2020/08/03 9:37 AM PDT,2020-08-03,son0flaw,Geothlypis tolmiei,MacGillivray's Warbler
55569261,2020/07/25 2:15 PM PDT,2020-07-25,howardfriedman1,Setophaga coronata auduboni,Audubon's Warbler
55569697,2020/07/25 2:28 PM PDT,2020-07-25,howardfriedman1,Setophaga coronata auduboni,Audubon's Warbler
55569766,2020/07/25 2:55 PM PDT,2020-07-25,howardfriedman1,Setophaga coronata auduboni,Audubon's Warbler
55571231,2020/07/25 3:53 PM PDT,2020-07-25,howardfriedman1,Setophaga occidentalis,Hermit Warbler
55571383,2020/07/25 4:21 PM PDT,2020-07-25,howardfriedman1,Turdus migratorius,American Robin
55571860,2020/07/26 1:11 PM PDT,2020-07-26,howardfriedman1,Cyanocitta stelleri,Steller's Jay
55571893,2020/07/26 12:57 PM PDT,2020-07-26,howardfriedman1,Poecile gambeli,Mountain Chickadee
55572065,2020/07/26 2:03 PM PDT,2020-07-26,howardfriedman1,Sphyrapicus thyroideus,Williamson's Sapsucker
55572273,2020/07/26 4:13 PM PDT,2020-07-26,howardfriedman1,Setophaga coronata auduboni,Audubon's Warbler
55572327,2020/07/26 4:14 PM PDT,2020-07-26,howardfriedman1,Poecile gambeli,Mountain Chickadee
55572765,2020/07/26 5:37 PM PDT,2020-07-26,howardfriedman1,Turdus migratorius,American Robin
55572790,2020/07/26 5:40 PM PDT,2020-07-26,howardfriedman1,Setophaga occidentalis,Hermit Warbler
55572873,2020/07/26 5:40 PM PDT,2020-07-26,howardfriedman1,Setophaga coronata,Yellow-rumped Warbler
55573555,2020/07/26 6:11 PM PDT,2020-07-26,howardfriedman1,Leiothlypis celata,Orange-crowned Warbler
55573595,2020/07/26 6:11 PM PDT,2020-07-26,howardfriedman1,Leiothlypis celata,Orange-crowned Warbler
55573753,2020/07/26 6:12 PM PDT,2020-07-26,howardfriedman1,Poecile gambeli,Mountain Chickadee
55573768,2020/07/26 6:13 PM PDT,2020-07-26,howardfriedman1,Psaltriparus minimus,Bushtit
55573796,2020/07/26 6:21 PM PDT,2020-07-26,howardfriedman1,Leiothlypis celata,Orange-crowned Warbler
55573813,2020/07/26 6:21 PM PDT,2020-07-26,howardfriedman1,Leiothlypis celata,Orange-crowned Warbler
55573849,2020/07/26 6:22 PM PDT,2020-07-26,howardfriedman1,Setophaga coronata auduboni,Audubon's Warbler
55573875,2020/07/26 6:25 PM PDT,2020-07-26,howardfriedman1,Certhia americana,Brown Creeper
55573938,2020/07/26 6:28 PM PDT,2020-07-26,howardfriedman1,Leiothlypis celata,Orange-crowned Warbler
55573996,2020/07/26 6:29 PM PDT,2020-07-26,howardfriedman1,Poecile gambeli,Mountain Chickadee
55574063,2020/07/26 6:30 PM PDT,2020-07-26,howardfriedman1,Leiothlypis celata,Orange-crowned Warbler
55574210,2020/07/26 6:31 PM PDT,2020-07-26,howardfriedman1,Leiothlypis celata,Orange-crowned Warbler
55574364,2020/07/26 6:40 PM PDT,2020-07-26,howardfriedman1,Anas crecca,Green-winged Teal
55661515,2020/08/05 11:33 AM PDT,2020-08-05,bethpratt1,Falco mexicanus,Prairie Falcon
55661522,2020/08/05 12:19 PM PDT,2020-08-05,bethpratt1,Salpinctes obsoletus,Rock Wren
55661528,2020/08/05 12:50 PM PDT,2020-08-05,bethpratt1,Salpinctes obsoletus,Rock Wren
55661546,2020/08/05 2:31 PM PDT,2020-08-05,bethpratt1,Falco mexicanus,Prairie Falcon
55661548,2020/08/05 2:32 PM PDT,2020-08-05,bethpratt1,Salpinctes obsoletus,Rock Wren
55759772,Fri Jul 10 2020 16:01:41 GMT-0700 (PDT),2020-07-10,michaeltomorsky,Cyanocitta stelleri,Steller's Jay
55997635,Tue Aug 04 2020 11:09:23 GMT-0700 (PDT),2020-08-04,rangerwild,Myadestes townsendi,Townsend's Solitaire
55997777,Tue Aug 04 2020 10:41:02 GMT-0700 (PDT),2020-08-04,rangerwild,Geothlypis tolmiei,MacGillivray's Warbler
55998709,Fri Aug 07 2020 12:24:11 GMT-0700 (PDT),2020-08-07,rangerwild,Piranga ludoviciana,Western Tanager
56060947,2015/09/30 11:24 AM CDT,2015-09-30,defd,Cyanocitta stelleri,Steller's Jay
56097624,Sat Aug 08 2020 08:48:49 GMT-0700 (PDT),2020-08-08,josephburgess,Euphagus cyanocephalus,Brewer's Blackbird
56097722,Sat Aug 08 2020 16:59:05 GMT-0700 (PDT),2020-08-08,josephburgess,Cyanocitta stelleri,Steller's Jay
56097732,Sun Aug 09 2020 11:00:56 GMT-0700 (PDT),2020-08-09,josephburgess,Dryobates albolarvatus,White-headed Woodpecker
56097738,Sun Aug 09 2020 11:37:57 GMT-0700 (PDT),2020-08-09,josephburgess,Anas platyrhynchos,Mallard
56103278,Sat Oct 05 2019 14:36:08 GMT-0700 (PDT),2019-10-05,rachelfishy,Dendragapus fuliginosus,Sooty Grouse
56225226,Tue Aug 11 2020 11:46:48 GMT-0700 (PDT),2020-08-11,dorian1,Euphagus cyanocephalus,Brewer's Blackbird
56354684,Thu Aug 13 2020 13:36:55 GMT-0700 (PDT),2020-08-13,beegurl,Cyanocitta stelleri,Steller's Jay
56365517,2020/08/11 10:57 AM PDT,2020-08-11,justclick,Contopus cooperi,Olive-sided Flycatcher
56368423,2020/07/16 12:26 AM PDT,2020-07-16,justclick,Contopus sordidulus,Western Wood-Pewee
56386041,Wed Aug 12 2020 12:28:50 GMT-0700 (PDT),2020-08-12,lilimaturo,Cyanocitta stelleri,Steller's Jay
56463387,Thu Aug 13 2020 07:55:57 GMT-0700 (PDT),2020-08-13,tahiry,Colaptes auratus,Northern Flicker
56470673,Tue Jul 21 2020 12:18:38 GMT-0700 (PDT),2020-07-21,garyg,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
56494656,2020/08/14 3:02 PM PDT,2020-08-14,tamjam,Setophaga coronata,Yellow-rumped Warbler
56576031,2020-08-14 2:41:07 PM PDT,2020-08-14,matthewouthier,Dryocopus pileatus,Pileated Woodpecker
56706019,2020/08/11 11:05 AM PDT,2020-08-11,newtpatrol,Dendragapus fuliginosus,Sooty Grouse
56706040,2020/08/08 2:09 PM PDT,2020-08-08,newtpatrol,Picoides arcticus,Black-backed Woodpecker
56711506,Sun Aug 16 2020 11:13:22 GMT-0700 (PDT),2020-08-16,jpholt,Nucifraga columbiana,Clark's Nutcracker
56790974,Sun Aug 16 2020 12:54:30 GMT-0700 (PDT),2020-08-16,tahoesarah,Euphagus cyanocephalus,Brewer's Blackbird
56791130,Sat Aug 15 2020 11:16:06 GMT-0700 (PDT),2020-08-15,tahoesarah,Anas platyrhynchos,Mallard
56977634,Wed Aug 12 2020 11:16:18 GMT-0700 (PDT),2020-08-12,kbdickson,Dendragapus fuliginosus,Sooty Grouse
56994440,Sun Aug 09 2020 12:12:25 GMT-0600 (MDT),2020-08-09,landvatter,Dendragapus fuliginosus,Sooty Grouse
57050640,2020-08-19 6:06:24 PM PDT,2020-08-19,bird_man,Setophaga nigrescens,Black-throated Gray Warbler
57089856,2020-08-20 9:38:38 AM PDT,2020-08-20,bird_man,Aix sponsa,Wood Duck
57089898,Thu Aug 20 2020 10:42:23 GMT-0700 (PDT),2020-08-20,magickelly,Dendragapus fuliginosus,Sooty Grouse
57089920,2020-08-20 11:45:16 AM PDT,2020-08-20,bird_man,Poecile gambeli,Mountain Chickadee
57095721,2020/08/19 11:49 AM PDT,2020-08-19,mitchm44,Setophaga occidentalis,Hermit Warbler
57096599,2009/05/18,2009-05-18,hydaticus,Colaptes auratus,Northern Flicker
57097328,2020/08/20 1:25 PM PDT,2020-08-20,bethpratt1,Pipilo chlorurus,Green-tailed Towhee
57097330,2020/08/20 10:07 AM PDT,2020-08-20,bethpratt1,Buteo jamaicensis,Red-tailed Hawk
57097331,2020/08/20 10:38 AM PDT,2020-08-20,bethpratt1,Falco sparverius,American Kestrel
57097333,2020/08/19 3:58 PM PDT,2020-08-19,bethpratt1,Buteo jamaicensis,Red-tailed Hawk
57097334,2020/08/20 10:03 AM PDT,2020-08-20,bethpratt1,Astur cooperii,Cooper's Hawk
57097335,2020/08/19 12:24 PM PDT,2020-08-19,bethpratt1,Buteo jamaicensis,Red-tailed Hawk
57097336,2020/08/19 12:45 PM PDT,2020-08-19,bethpratt1,Buteo jamaicensis,Red-tailed Hawk
57097340,2020/08/19 12:59 PM PDT,2020-08-19,bethpratt1,Falco mexicanus,Prairie Falcon
57127199,2020/07/15 12:52 PM HST,2020-07-15,tjttanker,Cyanocitta stelleri,Steller's Jay
57128632,2007/06/04 1:15 PM MDT,2007-06-04,go_outside,Cyanocitta stelleri,Steller's Jay
57249675,Wed Aug 19 2020 16:44:46 GMT-0700 (PDT),2020-08-19,rangerwild,Sialia currucoides,Mountain Bluebird
57250026,Wed Aug 19 2020 15:24:34 GMT-0700 (PDT),2020-08-19,rangerwild,Sialia currucoides,Mountain Bluebird
57259291,Wed Aug 19 2020 14:57:44 GMT-0700 (PDT),2020-08-19,rangerwild,Leucosticte tephrocotis,Gray-crowned Rosy-Finch
57268133,2020-08-22 11:01:35 AM PDT,2020-08-22,ranger_karli,Junco hyemalis,Dark-eyed Junco
57285690,2020/08/17 9:20 AM PDT,2020-08-17,son0flaw,Setophaga nigrescens,Black-throated Gray Warbler
57298728,Thu Aug 20 2020 11:07:33 GMT-0700 (PDT),2020-08-20,melaniegutierrez,Dendragapus fuliginosus,Sooty Grouse
57330451,Wed Aug 19 2020 09:08:20 GMT-0700 (PDT),2020-08-19,paige188,Dendragapus fuliginosus,Sooty Grouse
57361749,Sun Aug 23 2020 11:25:25 GMT-0700 (PDT),2020-08-23,rgorcik,Sitta canadensis,Red-breasted Nuthatch
57417592,Sat Aug 22 2020 10:13:28 GMT-0700 (PDT),2020-08-22,fernbagel,Dendragapus fuliginosus,Sooty Grouse
57495840,Mon Aug 24 2020 15:03:33 GMT-0700 (PDT),2020-08-24,breanddave,Corvus corax,Common Raven
57510017,Mon Aug 24 2020 14:06:53 GMT-0700 (PDT),2020-08-24,noahgaines,Cyanocitta stelleri,Steller's Jay
57510131,Mon Aug 24 2020 15:34:29 GMT-0700 (PDT),2020-08-24,noahgaines,Corvus corax,Common Raven
57510405,Mon Aug 24 2020 12:15:11 GMT-0700 (PDT),2020-08-24,noahgaines,Corvus corax,Common Raven
57520294,Thu Aug 20 2020 10:58:55 GMT-0700 (PDT),2020-08-20,manjiro,Pandion haliaetus,Osprey
57520733,Thu Aug 20 2020 12:23:23 GMT-0700 (PDT),2020-08-20,manjiro,Dryobates villosus,Hairy Woodpecker
57553322,2016/03/18,2016-03-18,frank375,Cyanocitta stelleri,Steller's Jay
57553324,2016/03/18,2016-03-18,frank375,Cyanocitta stelleri,Steller's Jay
57553333,2016/03/19,2016-03-19,frank375,Turdus migratorius,American Robin
57553352,2016/03/19,2016-03-19,frank375,Cyanocitta stelleri,Steller's Jay
57579188,Mon Aug 24 2020 11:25:42 GMT-0700 (PDT),2020-08-24,sierraramirez,Cyanocitta stelleri,Steller's Jay
57607448,Tue Aug 25 2020 08:31:31 GMT-0700 (PDT),2020-08-25,noahgaines,Cyanocitta stelleri,Steller's Jay
57607763,Tue Aug 25 2020 08:36:45 GMT-0700 (PDT),2020-08-25,noahgaines,Pheucticus melanocephalus,Black-headed Grosbeak
57610241,Tue Aug 25 2020 09:17:08 GMT-0700 (PDT),2020-08-25,noahgaines,Turdus migratorius,American Robin
57610329,Tue Aug 25 2020 09:23:31 GMT-0700 (PDT),2020-08-25,noahgaines,Sphyrapicus ruber,Red-breasted Sapsucker
57610374,Tue Aug 25 2020 09:36:50 GMT-0700 (PDT),2020-08-25,noahgaines,Turdus migratorius,American Robin
57610525,Tue Aug 25 2020 09:27:33 GMT-0700 (PDT),2020-08-25,noahgaines,Turdus migratorius,American Robin
57610562,Tue Aug 25 2020 09:30:28 GMT-0700 (PDT),2020-08-25,noahgaines,Meleagris gallopavo,Wild Turkey
57610588,Tue Aug 25 2020 09:35:04 GMT-0700 (PDT),2020-08-25,noahgaines,Sphyrapicus ruber,Red-breasted Sapsucker
57610797,Tue Aug 25 2020 16:44:20 GMT-0700 (PDT),2020-08-25,noahgaines,Turdus migratorius,American Robin
57611272,Tue Aug 25 2020 16:47:29 GMT-0700 (PDT),2020-08-25,noahgaines,Turdus migratorius,American Robin
57611285,Tue Aug 25 2020 16:48:02 GMT-0700 (PDT),2020-08-25,noahgaines,Junco hyemalis,Dark-eyed Junco
57611318,Tue Aug 25 2020 16:49:24 GMT-0700 (PDT),2020-08-25,noahgaines,Turdus migratorius,American Robin
57611332,Tue Aug 25 2020 16:49:46 GMT-0700 (PDT),2020-08-25,noahgaines,Sphyrapicus ruber,Red-breasted Sapsucker
57611346,Tue Aug 25 2020 16:50:55 GMT-0700 (PDT),2020-08-25,noahgaines,Sphyrapicus ruber,Red-breasted Sapsucker
57681361,2014/06/15 5:37 PM EDT,2014-06-15,md-in-ns15,Aeronautes saxatalis,White-throated Swift
57691388,Wed Aug 26 2020 10:13:03 GMT-0700 (PDT),2020-08-26,noahgaines,Turdus migratorius,American Robin
57696596,2020/08/17 9:15 AM PDT,2020-08-17,son0flaw,Setophaga occidentalis,Hermit Warbler
57702501,Wed Aug 26 2020 10:35:24 GMT-0700 (PDT),2020-08-26,noahgaines,Junco hyemalis,Dark-eyed Junco
57702533,Wed Aug 26 2020 10:38:35 GMT-0700 (PDT),2020-08-26,noahgaines,Bubo virginianus,Great Horned Owl
57702958,Wed Aug 26 2020 11:37:51 GMT-0700 (PDT),2020-08-26,noahgaines,Setophaga coronata,Yellow-rumped Warbler
57703300,Wed Aug 26 2020 13:20:39 GMT-0700 (PDT),2020-08-26,noahgaines,Buteo jamaicensis,Red-tailed Hawk
57708875,Thu Mar 05 2020 20:50:08 GMT-0800 (PST),2020-03-05,cbates1,Dryocopus pileatus,Pileated Woodpecker
57712601,2004/08/02 4:09 PM PDT,2004-08-02,kevinhintsa,Dendragapus fuliginosus,Sooty Grouse
57791868,Thu Aug 27 2020 15:21:38 GMT-0700 (PDT),2020-08-27,noahgaines,Euphagus cyanocephalus,Brewer's Blackbird
57792219,Thu Aug 27 2020 15:26:45 GMT-0700 (PDT),2020-08-27,noahgaines,Cyanocitta stelleri,Steller's Jay
57792245,Thu Aug 27 2020 15:27:29 GMT-0700 (PDT),2020-08-27,noahgaines,Corvus corax,Common Raven
57792279,Thu Aug 27 2020 15:38:55 GMT-0700 (PDT),2020-08-27,noahgaines,Ardea herodias,Great Blue Heron
57792380,Thu Aug 27 2020 15:39:17 GMT-0700 (PDT),2020-08-27,noahgaines,Ardea herodias,Great Blue Heron
57792441,Thu Aug 27 2020 15:39:59 GMT-0700 (PDT),2020-08-27,noahgaines,Ardea herodias,Great Blue Heron
57792465,Thu Aug 27 2020 15:40:11 GMT-0700 (PDT),2020-08-27,noahgaines,Ardea herodias,Great Blue Heron
57792477,Thu Aug 27 2020 15:40:36 GMT-0700 (PDT),2020-08-27,noahgaines,Ardea herodias,Great Blue Heron
57792548,Thu Aug 27 2020 15:52:34 GMT-0700 (PDT),2020-08-27,noahgaines,Euphagus cyanocephalus,Brewer's Blackbird
57833392,2016/07/08 11:19 AM EDT,2016-07-08,kerryste,Dendragapus fuliginosus,Sooty Grouse
57852380,2020/08/16 10:57 AM PDT,2020-08-16,cheryl3,Lagopus leucura,White-tailed Ptarmigan
57852382,2020/08/16 10:57 AM PDT,2020-08-16,cheryl3,Lagopus leucura,White-tailed Ptarmigan
57894522,Fri Aug 28 2020 15:14:48 GMT-0700 (PDT),2020-08-28,noahgaines,Colaptes auratus,Northern Flicker
57900645,2020/08/19 9:52 AM PDT,2020-08-19,mitchm44,Junco hyemalis,Dark-eyed Junco
57900647,2020/08/19 10:03 AM PDT,2020-08-19,mitchm44,Setophaga coronata,Yellow-rumped Warbler
57900648,2020/08/19 10:08 AM PDT,2020-08-19,mitchm44,Junco hyemalis,Dark-eyed Junco
57900650,2020/08/19 10:08 AM PDT,2020-08-19,mitchm44,Setophaga coronata,Yellow-rumped Warbler
57900652,2020/08/19 10:08 AM PDT,2020-08-19,mitchm44,Certhia americana,Brown Creeper
57900654,2020/08/19 10:08 AM PDT,2020-08-19,mitchm44,Junco hyemalis,Dark-eyed Junco
57900655,2020/08/19 10:14 AM PDT,2020-08-19,mitchm44,Poecile gambeli,Mountain Chickadee
57900657,2020/08/19 10:17 AM PDT,2020-08-19,mitchm44,Junco hyemalis,Dark-eyed Junco
57900659,2020/08/19 10:22 AM PDT,2020-08-19,mitchm44,Nucifraga columbiana,Clark's Nutcracker
57900660,2020/08/19 11:00 AM PDT,2020-08-19,mitchm44,Turdus migratorius,American Robin
57900661,2020/08/19 11:04 AM PDT,2020-08-19,mitchm44,Junco hyemalis,Dark-eyed Junco
57900662,2020/08/19 11:04 AM PDT,2020-08-19,mitchm44,Setophaga coronata,Yellow-rumped Warbler
57900663,2020/08/19 11:02 AM PDT,2020-08-19,mitchm44,Setophaga coronata,Yellow-rumped Warbler
57900664,2020/08/19 11:06 AM PDT,2020-08-19,mitchm44,Sitta canadensis,Red-breasted Nuthatch
57900665,2020/08/19 11:15 AM PDT,2020-08-19,mitchm44,Nucifraga columbiana,Clark's Nutcracker
57900666,2020/08/19 11:05 AM PDT,2020-08-19,mitchm44,Passerella iliaca,Fox Sparrow
57900667,2020/08/19 11:50 AM PDT,2020-08-19,mitchm44,Poecile gambeli,Mountain Chickadee
57900669,2020/08/19 12:04 PM PDT,2020-08-19,mitchm44,Pipilo chlorurus,Green-tailed Towhee
57900671,2020/08/19 11:18 AM PDT,2020-08-19,mitchm44,Junco hyemalis,Dark-eyed Junco
57900674,2020/08/19 12:24 PM PDT,2020-08-19,mitchm44,Setophaga coronata,Yellow-rumped Warbler
57900677,2020/08/19 1:18 PM PDT,2020-08-19,mitchm44,Buteo jamaicensis,Red-tailed Hawk
57900683,2020/08/19 2:05 PM PDT,2020-08-19,mitchm44,Nucifraga columbiana,Clark's Nutcracker
